id,element,geometry,highway
7158927,way,"LINESTRING (5.484746 51.426669, 5.4847 51.426686, 5.48454 51.426755, 5.484519 51.426769, 5.484469 51.426801, 5.484407 51.426861)",cycleway
7159131,way,"LINESTRING (5.4833 51.415139, 5.483344 51.415305, 5.483538 51.416086, 5.483622 51.416466, 5.483646 51.416489, 5.483694 51.416502, 5.483761 51.416497, 5.483769 51.416531, 5.483776 51.416562, 5.483798 51.416656, 5.48382 51.416755)",cycleway
7159201,way,"LINESTRING (5.480807 51.404615, 5.480839 51.404756, 5.480849 51.4048, 5.480865 51.404868, 5.48088 51.404939, 5.480914 51.405098, 5.481048 51.405668, 5.481112 51.405722, 5.481143 51.405799, 5.481161 51.405882, 5.481186 51.405965)",cycleway
7159206,way,"LINESTRING (5.489956 51.41598, 5.490152 51.41616)",cycleway
7159212,way,"LINESTRING (5.486278 51.416294, 5.486322 51.416483)",cycleway
7159242,way,"LINESTRING (5.482479 51.413172, 5.482521 51.41319, 5.482553 51.413188, 5.482598 51.413184, 5.482718 51.413172, 5.482757 51.413168, 5.482825 51.413184)",cycleway
7159667,way,"LINESTRING (5.494699 51.486771, 5.494674 51.48678, 5.494603 51.486803, 5.494453 51.486844, 5.494262 51.486871, 5.493811 51.486902, 5.49289 51.48696, 5.492792 51.486966, 5.490728 51.487106, 5.490693 51.487114, 5.490682 51.487127, 5.490681 51.487215, 5.490699 51.487489, 5.49071 51.487632, 5.490748 51.487734, 5.490854 51.488012, 5.49083 51.48814, 5.490855 51.48824, 5.490888 51.488277, 5.490954 51.488465, 5.490598 51.48935, 5.49053 51.489489, 5.49041 51.489639, 5.490384 51.489736, 5.490389 51.489814, 5.490382 51.489846)",cycleway
7159686,way,"LINESTRING (5.496721 51.48197, 5.496843 51.482641, 5.496853 51.4827, 5.496813 51.482727, 5.496718 51.482729, 5.496447 51.482731, 5.496333 51.482745)",cycleway
7159718,way,"LINESTRING (5.496874 51.486265, 5.496802 51.486304, 5.496463 51.48649, 5.496295 51.486595, 5.496154 51.486694)",cycleway
7159740,way,"LINESTRING (5.49572 51.48516, 5.495729 51.485184, 5.495735 51.485201, 5.495732 51.485254)",cycleway
7159841,way,"LINESTRING (5.483143 51.48788, 5.483247 51.487894, 5.483456 51.48795)",cycleway
7159843,way,"LINESTRING (5.479812 51.487915, 5.479554 51.487948)",cycleway
7159844,way,"LINESTRING (5.481546 51.487657, 5.481146 51.487712)",cycleway
7160100,way,"LINESTRING (5.496314 51.459091, 5.496491 51.459314)",cycleway
7160149,way,"LINESTRING (5.495417 51.457675, 5.495458 51.457844, 5.495454 51.458009, 5.495461 51.458036, 5.495494 51.458111, 5.495612 51.458263, 5.495819 51.458497, 5.495991 51.458724)",cycleway
7160945,way,"LINESTRING (5.479008 51.470476, 5.478917 51.47048, 5.478891 51.470485, 5.478866 51.470489, 5.478693 51.470606, 5.478551 51.47061, 5.478475 51.470612, 5.477915 51.470623, 5.477873 51.470626, 5.477837 51.470637, 5.477812 51.470651, 5.47779 51.470672, 5.477776 51.470706)",cycleway
7161314,way,"LINESTRING (5.485258 51.46669, 5.485201 51.46737, 5.485198 51.467405)",cycleway
7161804,way,"LINESTRING (5.467083 51.468517, 5.467214 51.468573, 5.467303 51.468587)",cycleway
7161814,way,"LINESTRING (5.476658 51.456603, 5.476613 51.456665, 5.476566 51.456968)",cycleway
7161817,way,"LINESTRING (5.468083 51.467756, 5.468114 51.467806, 5.468128 51.467982, 5.468148 51.468261, 5.468149 51.468272, 5.46817 51.46856)",cycleway
7161853,way,"LINESTRING (5.475099 51.464294, 5.47517 51.464298, 5.475246 51.464301, 5.475377 51.464315, 5.475631 51.464334, 5.475778 51.464347)",cycleway
7161860,way,"LINESTRING (5.476525 51.460829, 5.47644 51.460824, 5.476359 51.460818, 5.47612 51.460796, 5.475979 51.460786, 5.475862 51.460777, 5.475843 51.460766, 5.475775 51.460703, 5.475685 51.46067, 5.475318 51.460642, 5.475183 51.460577)",cycleway
7161865,way,"LINESTRING (5.475897 51.460474, 5.475967 51.460479, 5.476027 51.460483, 5.476175 51.460494, 5.47642 51.46052, 5.476586 51.460539, 5.476658 51.460594, 5.476714 51.460623, 5.476966 51.460674)",cycleway
7161962,way,"LINESTRING (5.47301 51.470916, 5.472095 51.470932, 5.472063 51.47092)",cycleway
7161989,way,"LINESTRING (5.47301 51.470916, 5.473064 51.470964, 5.473122 51.471004, 5.4734 51.471205)",cycleway
7162371,way,"LINESTRING (5.471876 51.457038, 5.471511 51.457075)",cycleway
7162451,way,"LINESTRING (5.455467 51.47638, 5.455541 51.476409, 5.455616 51.476437, 5.456568 51.476805, 5.457497 51.477164, 5.457574 51.477193)",cycleway
7162571,way,"LINESTRING (5.464406 51.476597, 5.464389 51.476562, 5.464366 51.476534, 5.464235 51.476484, 5.464105 51.476447, 5.463973 51.476427, 5.463887 51.476425, 5.463821 51.476412, 5.463733 51.476394, 5.463616 51.476358, 5.463448 51.476278, 5.46312 51.47616, 5.462506 51.475936, 5.461466 51.475535, 5.461422 51.475526, 5.461396 51.475526, 5.461352 51.475512, 5.461075 51.475407, 5.460384 51.47515)",cycleway
7162602,way,"LINESTRING (5.456019 51.47867, 5.45606 51.478671, 5.456098 51.478684, 5.456158 51.478706, 5.456218 51.478729, 5.45626 51.478743, 5.456453 51.47881, 5.456511 51.478832, 5.456569 51.478853)",cycleway
7163022,way,"LINESTRING (5.45989 51.48597, 5.45931 51.48648)",cycleway
7163060,way,"LINESTRING (5.461 51.48565, 5.46008 51.4858)",cycleway
7163065,way,"LINESTRING (5.471116 51.487105, 5.47114 51.487133, 5.471875 51.487349, 5.472986 51.487692, 5.473473 51.487842, 5.473736 51.487923, 5.473783 51.487937)",cycleway
7163066,way,"LINESTRING (5.471942 51.487261, 5.471875 51.487349)",cycleway
7163215,way,"LINESTRING (5.461359 51.483645, 5.46135 51.483691, 5.461342 51.483733, 5.46133 51.483791, 5.461294 51.483949)",cycleway
7163220,way,"LINESTRING (5.472937 51.483979, 5.473829 51.483973, 5.474301 51.48399, 5.474577 51.483998)",cycleway
7163253,way,"LINESTRING (5.475018 51.491682, 5.475068 51.491617, 5.47511 51.491563, 5.475303 51.491315, 5.475571 51.49097)",cycleway
7163257,way,"LINESTRING (5.475672 51.491008, 5.475411 51.491352, 5.475225 51.491596, 5.475182 51.491652, 5.475132 51.491718)",cycleway
7163309,way,"LINESTRING (5.469798 51.491677, 5.470264 51.491682, 5.470887 51.491709, 5.471172 51.491769, 5.471368 51.491827, 5.471648 51.491976, 5.47176 51.49204, 5.472112 51.492276)",cycleway
7163636,way,"LINESTRING (5.436097 51.484157, 5.435305 51.483854, 5.435202 51.48386)",cycleway
7163657,way,"LINESTRING (5.447673 51.490894, 5.44836 51.491325)",cycleway
7163721,way,"LINESTRING (5.445598 51.489783, 5.445436 51.489808)",cycleway
7163823,way,"LINESTRING (5.444604 51.489202, 5.444541 51.489241)",cycleway
7163914,way,"LINESTRING (5.445382 51.482067, 5.44541 51.482103, 5.445674 51.482216, 5.445749 51.482246, 5.44587 51.482295)",cycleway
7163954,way,"LINESTRING (5.446099 51.482, 5.446623 51.482013, 5.446734 51.481968)",cycleway
7163982,way,"LINESTRING (5.435323 51.483524, 5.435358 51.483538, 5.435418 51.483599, 5.435898 51.483777)",cycleway
7164015,way,"LINESTRING (5.442672 51.487832, 5.442605 51.48787)",cycleway
7164026,way,"LINESTRING (5.433441 51.483194, 5.433387 51.483171, 5.433314 51.483143, 5.433182 51.483093, 5.43307 51.48305)",cycleway
7164090,way,"LINESTRING (5.447579 51.490835, 5.447673 51.490894)",cycleway
7164118,way,"LINESTRING (5.427421 51.488713, 5.426978 51.489184, 5.426763 51.489454)",cycleway
7164336,way,"LINESTRING (5.425037 51.461435, 5.42505 51.461443, 5.425121 51.461487, 5.425402 51.461665, 5.425684 51.461829, 5.425954 51.461994, 5.426577 51.462357)",cycleway
7164378,way,"LINESTRING (5.4375 51.479834, 5.437481 51.479864, 5.437354 51.479976, 5.437342 51.480038)",cycleway
7164514,way,"LINESTRING (5.446224 51.481434, 5.446155 51.481422, 5.445898 51.481374, 5.44582 51.481394, 5.445744 51.481456)",cycleway
7164678,way,"LINESTRING (5.448934 51.468254, 5.448849 51.468274, 5.448293 51.468412, 5.448186 51.468403)",cycleway
7164860,way,"LINESTRING (5.437798 51.45687, 5.437808 51.45688, 5.437864 51.456932, 5.440034 51.458939)",cycleway
7164975,way,"LINESTRING (5.452605 51.426135, 5.453072 51.426438, 5.453118 51.426466, 5.453266 51.426557, 5.453495 51.426698)",cycleway
7165030,way,"LINESTRING (5.453495 51.426698, 5.453027 51.426948, 5.452908 51.427022, 5.452842 51.427006)",cycleway
7165180,way,"LINESTRING (5.471064 51.416921, 5.47109 51.416967, 5.4711 51.416985)",cycleway
7165216,way,"LINESTRING (5.454223 51.428186, 5.454262 51.428212, 5.454287 51.428227, 5.454428 51.428335, 5.454672 51.428521, 5.454759 51.428584, 5.454849 51.428629, 5.454855 51.428632, 5.454904 51.42865)",cycleway
7166020,way,"LINESTRING (5.46899 51.437146, 5.46901 51.437155, 5.469042 51.437169, 5.469054 51.437174, 5.469061 51.437176, 5.469146 51.437212)",cycleway
7166048,way,"LINESTRING (5.468642 51.436972, 5.468602 51.436998, 5.468591 51.437005, 5.468315 51.437186, 5.468293 51.4372)",cycleway
7166182,way,"LINESTRING (5.46516 51.446107, 5.46522 51.446137, 5.465422 51.44624, 5.465594 51.446309, 5.465831 51.446347, 5.466091 51.446372, 5.466411 51.446392)",cycleway
7166232,way,"LINESTRING (5.475166 51.444643, 5.475333 51.444301, 5.475431 51.444103)",cycleway
7166657,way,"LINESTRING (5.458639 51.450394, 5.458595 51.450387, 5.458542 51.450384, 5.458469 51.450368, 5.458275 51.450318, 5.458235 51.450316, 5.45819 51.450317, 5.45811 51.45033)",cycleway
7166708,way,"LINESTRING (5.455918 51.444814, 5.45591 51.444834, 5.455899 51.444862, 5.455986 51.444971)",cycleway
7166720,way,"LINESTRING (5.456118 51.44475, 5.45615 51.444757, 5.456194 51.444765, 5.456292 51.444869)",cycleway
7167065,way,"LINESTRING (5.459845 51.436325, 5.459922 51.436345, 5.460041 51.436446, 5.460059 51.43647, 5.460078 51.436504, 5.460112 51.436672, 5.460129 51.436701, 5.46015 51.436729, 5.460336 51.436846, 5.460406 51.43689)",cycleway
7167196,way,"LINESTRING (5.462873 51.440037, 5.462681 51.440206)",cycleway
7167466,way,"LINESTRING (5.44968 51.442099, 5.449748 51.442112, 5.450324 51.442224, 5.45056 51.44227, 5.450622 51.442282)",cycleway
7167502,way,"LINESTRING (5.445685 51.438573, 5.445664 51.438646)",cycleway
7167610,way,"LINESTRING (5.445478 51.435577, 5.445499 51.435641)",cycleway
7167772,way,"LINESTRING (5.441942 51.443328, 5.441894 51.443293, 5.441549 51.443134, 5.441122 51.442948, 5.440335 51.442642, 5.440294 51.442625, 5.440197 51.442586)",cycleway
7168185,way,"LINESTRING (5.440879 51.414875, 5.44042 51.415143)",cycleway
7168230,way,"LINESTRING (5.440321 51.416279, 5.440432 51.41651, 5.440518 51.416764, 5.440502 51.416876)",cycleway
7168239,way,"LINESTRING (5.44042 51.415143, 5.440396 51.41516, 5.440198 51.415644)",cycleway
7168253,way,"LINESTRING (5.440502 51.416876, 5.440262 51.417498, 5.44021 51.417618, 5.440047 51.418109)",cycleway
7168261,way,"LINESTRING (5.440198 51.415644, 5.440127 51.415838, 5.440321 51.416279)",cycleway
7168335,way,"LINESTRING (5.44894 51.42137, 5.448984 51.421394, 5.44983 51.421855)",cycleway
7168403,way,"LINESTRING (5.451239 51.425045, 5.451582 51.425342)",cycleway
7168424,way,"LINESTRING (5.451582 51.425342, 5.452018 51.425691, 5.452093 51.425751, 5.452152 51.425796, 5.45254 51.42609, 5.452605 51.426135)",cycleway
7168451,way,"LINESTRING (5.452605 51.426135, 5.452128 51.426414, 5.452131 51.426464)",cycleway
7168495,way,"LINESTRING (5.44021 51.417618, 5.44012 51.417608, 5.44005 51.417618, 5.43997 51.417688, 5.439703 51.418147)",cycleway
7168509,way,"LINESTRING (5.45068 51.422305, 5.451382 51.422692, 5.451554 51.42283)",cycleway
7168664,way,"LINESTRING (5.449233 51.421174, 5.449154 51.421228, 5.449035 51.421307, 5.44894 51.42137)",cycleway
7168792,way,"LINESTRING (5.433204 51.428656, 5.433261 51.428678, 5.433274 51.428715, 5.433292 51.428744)",cycleway
7168903,way,"LINESTRING (5.43707 51.410964, 5.436841 51.411074)",cycleway
7176535,way,"LINESTRING (5.411289 51.435111, 5.411233 51.435187, 5.411226 51.435196)",cycleway
7176608,way,"LINESTRING (5.406982 51.446829, 5.406392 51.44725, 5.40585 51.447638)",cycleway
7176660,way,"LINESTRING (5.420768 51.44687, 5.420729 51.446898, 5.416824 51.449676, 5.415947 51.450304, 5.415382 51.450718, 5.415184 51.450859)",cycleway
7176678,way,"LINESTRING (5.415184 51.450859, 5.415035 51.450815, 5.413631 51.450568, 5.413399 51.450489, 5.413219 51.450419, 5.413137 51.450387, 5.412797 51.450259, 5.412779 51.450252)",cycleway
7176727,way,"LINESTRING (5.415184 51.450859, 5.413443 51.45218, 5.412222 51.453103, 5.411925 51.453328, 5.410194 51.45464, 5.41016 51.454691, 5.410177 51.45474)",cycleway
7178471,way,"LINESTRING (5.40057 51.456937, 5.400842 51.456799, 5.401103 51.456689)",cycleway
7178507,way,"LINESTRING (5.426962 51.474973, 5.427067 51.475054)",cycleway
7178508,way,"LINESTRING (5.426013 51.475622, 5.426242 51.475694)",cycleway
7178546,way,"LINESTRING (5.415829 51.459315, 5.416135 51.459571, 5.416221 51.459715, 5.416443 51.46062, 5.416494 51.460905, 5.416518 51.461169)",cycleway
7823149,way,"LINESTRING (5.469798 51.491677, 5.469034 51.491664, 5.468666 51.491584, 5.468453 51.491453, 5.468201 51.491243)",cycleway
7823678,way,"LINESTRING (5.45671 51.483168, 5.456497 51.483143, 5.456001 51.483065, 5.455289 51.482924, 5.45477 51.48284, 5.454702 51.482822)",cycleway
8025605,way,"LINESTRING (5.491503 51.416233, 5.491424 51.416178, 5.491383 51.416132, 5.491358 51.416106, 5.491345 51.416088, 5.491329 51.41605, 5.491293 51.415911, 5.491273 51.415829)",cycleway
8025607,way,"LINESTRING (5.491562 51.415808, 5.491574 51.415857, 5.491582 51.415886, 5.491613 51.41601, 5.491614 51.416073, 5.491596 51.416306, 5.491582 51.416361, 5.491531 51.41643)",cycleway
8025707,way,"LINESTRING (5.491214 51.413597, 5.491364 51.413581, 5.491497 51.413553)",cycleway
8025781,way,"LINESTRING (5.497563 51.415413, 5.498388 51.413432, 5.499365 51.411042)",cycleway
8025816,way,"LINESTRING (5.49592 51.41603, 5.49584 51.416019, 5.495758 51.416016, 5.495428 51.416005, 5.494964 51.415991, 5.494644 51.415976, 5.494346 51.415966, 5.494091 51.41595, 5.49314 51.415959, 5.49231 51.416009, 5.491614 51.416073, 5.491575 51.416084, 5.491481 51.416093, 5.491358 51.416106, 5.491071 51.416108, 5.490904 51.416091)",cycleway
8031222,way,"LINESTRING (5.477638 51.443835, 5.477601 51.443905, 5.477517 51.444069, 5.477449 51.444217)",cycleway
8031224,way,"LINESTRING (5.477426 51.444271, 5.47739 51.444355)",cycleway
8168805,way,"LINESTRING (5.499365 51.411042, 5.498123 51.41084, 5.498039 51.410905, 5.497932 51.411019, 5.497853 51.411095)",cycleway
8168806,way,"LINESTRING (5.498388 51.413432, 5.497614 51.413135)",cycleway
8585298,way,"LINESTRING (5.484753 51.445368, 5.48455 51.445365, 5.484322 51.445364, 5.48407 51.445368, 5.483787 51.445378, 5.483624 51.445382, 5.483572 51.445384, 5.483528 51.445383)",cycleway
8599692,way,"LINESTRING (5.476781 51.443719, 5.476824 51.443624, 5.477076 51.443063, 5.47716 51.442971)",cycleway
9072971,way,"LINESTRING (5.504281 51.45746, 5.504305 51.457519)",cycleway
9073136,way,"LINESTRING (5.499786 51.457138, 5.499663 51.457019, 5.499464 51.456645, 5.499278 51.456338, 5.49892 51.455887, 5.498642 51.455684, 5.498505 51.45555, 5.49747 51.454481, 5.496385 51.453328)",cycleway
9380799,way,"LINESTRING (5.50223 51.445217, 5.502099 51.445445, 5.501942 51.445663, 5.501284 51.44644, 5.501255 51.44649, 5.501233 51.446542, 5.501218 51.446598, 5.501211 51.446655, 5.501215 51.44673, 5.501233 51.446803, 5.501265 51.446875, 5.501333 51.446976, 5.501374 51.447015, 5.50149 51.447105, 5.501575 51.447137, 5.50168 51.44716, 5.501751 51.44717, 5.501828 51.447167, 5.501906 51.447149, 5.501967 51.447122, 5.502001 51.447079, 5.502008 51.447035, 5.50201 51.447026, 5.502018 51.446998)",cycleway
9380800,way,"LINESTRING (5.501326 51.446853, 5.500863 51.446932)",cycleway
9380802,way,"LINESTRING (5.500207 51.447117, 5.500281 51.447068, 5.500339 51.446999, 5.500352 51.446956, 5.500358 51.446937)",cycleway
9380804,way,"LINESTRING (5.500536 51.447, 5.500475 51.447027, 5.500398 51.44712, 5.500384 51.447162, 5.500379 51.447174)",cycleway
9381164,way,"LINESTRING (5.498988 51.448281, 5.499029 51.448191, 5.49933 51.447596, 5.499311 51.447432, 5.499286 51.44739, 5.499229 51.447292)",cycleway
9381166,way,"LINESTRING (5.502478 51.448029, 5.502017 51.447977, 5.501149 51.447832, 5.500919 51.4478, 5.500808 51.447796, 5.500674 51.447796, 5.500554 51.447815)",cycleway
9708774,way,"LINESTRING (5.474149 51.443216, 5.474174 51.443141, 5.474476 51.442891, 5.474671 51.442606, 5.474729 51.44252, 5.474873 51.442451, 5.474924 51.442417, 5.475058 51.442204)",cycleway
9708776,way,"LINESTRING (5.475058 51.442204, 5.475097 51.442122, 5.475129 51.442015, 5.47543 51.441535, 5.475469 51.441467, 5.475475 51.441419)",cycleway
9709189,way,"LINESTRING (5.4858 51.453266, 5.485736 51.453373, 5.485686 51.453462, 5.485668 51.453546, 5.485665 51.453628, 5.485704 51.45385, 5.485903 51.45462, 5.486165 51.455634, 5.486256 51.456042, 5.486265 51.456095)",cycleway
10118045,way,"LINESTRING (5.535323 51.431742, 5.536026 51.431266, 5.536387 51.430976, 5.536577 51.43082, 5.536711 51.430782, 5.53695 51.430782)",cycleway
10118050,way,"LINESTRING (5.505042 51.437781, 5.505087 51.437966, 5.505125 51.438226, 5.505135 51.438292, 5.505143 51.438354, 5.505151 51.438412, 5.505159 51.438501, 5.505162 51.438554, 5.505146 51.438622, 5.505056 51.438926)",cycleway
10118051,way,"LINESTRING (5.504914 51.439636, 5.504923 51.43978, 5.505009 51.44019, 5.504984 51.440276, 5.504732 51.440468, 5.504656 51.440537)",cycleway
10119286,way,"LINESTRING (5.504656 51.440537, 5.50499 51.44058)",cycleway
10119288,way,"LINESTRING (5.504502 51.441221, 5.504577 51.441263, 5.504619 51.441277, 5.505288 51.441411)",cycleway
10119290,way,"LINESTRING (5.503045 51.441882, 5.503511 51.441738, 5.503714 51.441631, 5.503771 51.4416, 5.503875 51.441562, 5.503962 51.441521, 5.504175 51.441427, 5.504384 51.441329)",cycleway
10119293,way,"LINESTRING (5.501327 51.442492, 5.501325 51.442508, 5.501278 51.442554, 5.501245 51.442558)",cycleway
10119707,way,"LINESTRING (5.563733 51.440288, 5.56365 51.440279, 5.56358 51.440276, 5.563497 51.44027, 5.563391 51.440245, 5.561492 51.439489, 5.559898 51.438885, 5.559259 51.438617, 5.556511 51.437557, 5.555355 51.437123, 5.554742 51.436741, 5.554555 51.436653, 5.554096 51.436478, 5.553778 51.436372, 5.553157 51.43622, 5.552765 51.436106, 5.552394 51.435969, 5.551344 51.435578, 5.550515 51.435252, 5.549361 51.434787, 5.548555 51.434471)",cycleway
10881061,way,"LINESTRING (5.502342 51.457796, 5.502343 51.457766, 5.502338 51.457731, 5.502331 51.457677, 5.502325 51.457624)",cycleway
11499049,way,"LINESTRING (5.477544 51.442849, 5.477545 51.442917, 5.477573 51.443108, 5.47759 51.443182, 5.477638 51.443442, 5.477666 51.443622, 5.47767 51.443723, 5.477638 51.443835)",cycleway
11499050,way,"LINESTRING (5.477353 51.447679, 5.4775 51.447712, 5.477592 51.44776, 5.4777 51.447924)",cycleway
11499056,way,"LINESTRING (5.473061 51.443004, 5.472869 51.442966)",cycleway
11499057,way,"LINESTRING (5.474149 51.443216, 5.473061 51.443004)",cycleway
11499060,way,"LINESTRING (5.470142 51.441746, 5.470104 51.441758, 5.470038 51.441781, 5.469871 51.441843, 5.469748 51.441885, 5.469673 51.44191)",cycleway
11499061,way,"LINESTRING (5.471925 51.44352, 5.471808 51.443466, 5.471719 51.443418, 5.471623 51.443356, 5.471512 51.443276, 5.471272 51.443075, 5.470927 51.442765, 5.470653 51.44254)",cycleway
11499063,way,"LINESTRING (5.469772 51.446283, 5.469208 51.446059, 5.469066 51.446007)",cycleway
11499977,way,"LINESTRING (5.469772 51.446283, 5.469841 51.446218, 5.469902 51.446162)",cycleway
11651852,way,"LINESTRING (5.469756 51.441485, 5.469782 51.4415, 5.469855 51.441549, 5.469892 51.441577, 5.469931 51.441604, 5.47003 51.441669, 5.470142 51.441746)",cycleway
11651854,way,"LINESTRING (5.470927 51.442495, 5.471091 51.442611, 5.471305 51.442711)",cycleway
11651855,way,"LINESTRING (5.470653 51.44254, 5.470258 51.442229, 5.470175 51.442178, 5.470076 51.442147, 5.46974 51.441966, 5.469708 51.44194, 5.469673 51.44191)",cycleway
11652275,way,"LINESTRING (5.475166 51.444643, 5.474945 51.445104, 5.474935 51.445134, 5.474939 51.445166, 5.474996 51.445308, 5.475025 51.445381)",cycleway
11939849,way,"LINESTRING (5.504785 51.483615, 5.504756 51.483631, 5.504562 51.483739)",cycleway
12118082,way,"LINESTRING (5.53399 51.442048, 5.53403 51.44229, 5.534223 51.442921)",cycleway
12120450,way,"LINESTRING (5.469902 51.446162, 5.469986 51.446077)",cycleway
